7	3424	204941	10619633	257907	318173	20180710	20180812	071700	883	ZZ			12
7	3425	205305	11804134	614539	318542	20180710	20180812	071800	132	ZZ			12
7	3426	229317	10665361	266940	343771	20180710	20180812	071900		ZZ			12
7	3427	205309	10564525	237019	318546	20180710	20180812	072000	1498	ZZ			12
7	3428	205314	10564460	236954	318551	20180710	20180812	072100		ZZ			12
7	3429	205313	10576911	237501	318550	20180710	20180812	072200		ZZ			12
7	3430	206188	10619262	257536	319427	20180710	20180812	072300	1152	ZZ			12
7	3431	206706	10564707	237201	319968	20180710	20180812	072400	929	ZZ			12
7	3432	205303	10564717	237211	318540	20180710	20180812	072500	709	ZZ			12
7	3433	206199	10564721	237215	319438	20180710	20180812	072600	1128	ZZ			12
7	3434	229318	10639552	251349	343772	20180710	20180812	072700		ZZ			12
7	3435	206205	10564690	237184	319444	20180710	20180812	072800	694	ZZ			12
7	3436	206202	10564685	237179	319441	20180710	20180812	072900	504	ZZ			12
7	3437	205296	10600065	245737	318533	20180710	20180812	073000	831	ZZ			12
7	3438	545690	11496163	513445	680582	20180710	20180812	073100	212	ZZ			12
7	3439	206704	10564715	237209	319966	20180710	20180812	073200	596	ZZ			12
7	3440	206705	10564713	237207	319967	20180710	20180812	073300	385	ZZ			12
7	3441	224536	10564668	237162	338638	20180710	20180812	073400	375	ZZ			12
7	3442	205017	10600440	246112	318251	20180710	20180812	073500	111	ZZ			12
7	3443	205025	10600433	246105	318259	20180710	20180812	073600	668	ZZ			12
7	3444	205316	10564670	237164	318553	20180710	20180812	073700		ZZ			12
7	3445	205301	10564704	237198	318538	20180710	20180812	073800	317	ZZ			12
7	3446	206720	10600487	246159	319982	20180710	20180812	073900	301	ZZ			12
7	3447	206115	10600198	245870	319354	20180710	20180812	074000		ZZ			12
7	3448	206125	10639306	251103	319364	20180710	20180812	074100		AT			12
7	3449	206122	10636354	243462	319363	20180710	20180812	074200		AT			12
7	3450	206120	10639319	251116	319359	20180710	20180812	074300		AT			12
7	3451	206726	10564861	237355	403859	20180710	20180812	074400		ZZ			12
7	3452	206722	10564886	237380	319984	20180710	20180812	074500	762	ZZ			12
7	3453	206727	10564863	237357	319989	20180710	20180812	074600	382	ZZ			12
7	3454	204876	10564879	237373	318107	20180710	20180812	074700	791	ZZ			12
7	3455	206677	10564853	237347	319939	20180710	20180812	074800	123	ZZ			12
7	3456	204881	10564865	237359	318112	20180710	20180812	074900	645	ZZ			12
7	3457	204879	10564693	237187	318110	20180710	20180812	075000	617	ZZ			12
7	3458	206118	10619980	258254	319357	20180710	20180812	075100	1572	ZZ			12
7	3459	205164	10600450	246122	318400	20180710	20180812	075200	542	ZZ			12
7	3460	206714	10564784	237278	319976	20180710	20180812	075300	1346	ZZ			26
7	3461	205170	10564748	237242	318406	20180710	20180812	075400	1169	ZZ			26
7	3462	206762	10564729	237223	320024	20180710	20180812	075500		AA			26
7	3463	206717	10564733	237227	319979	20180710	20180812	075600		AA			26
7	3464	204864	10564728	237222	318095	20180710	20180812	075700	964	ZZ			26
7	3465	204883	10619656	257930	318114	20180710	20180812	075800	619	ZZ			26
7	3466	206740	10710395	298015	320002	20180710	20180812	075900		ZZ			26
7	3467	446199	11168230	428930	572797	20180710	20180812	080000	369	ZZ			26
7	3468	446155	11154533	428771	572752	20180710	20180812	080100	444	ZZ			26
7	3469	205182	10576983	237573	318418	20180710	20180812	080200		AW			26
7	3470	205143	10600020	245692	318378	20180710	20180812	080300	1621	ZZ			26
7	3471	206809	10564618	237112	320071	20180710	20180812	080400	594	ZZ			26
7	3472	620329	11790144	610986	761416	20180710	20180812	080500	18	ZZ			26
7	3492	207189	10564672	237166	320541	20180710	20180812	082500	1688	ZZ			26
7	3493	206153	10564719	237213	319393	20180710	20180812	082600		ZZ			26
7	3494	206832	10564712	237206	343894	20180710	20180812	082700		ZZ			26
